  0.0000000E+00 -0.1998400    
  1.7999649E-02 -0.1988059    
  5.2000046E-02 -0.1942823    
  5.2000046E-02 -0.1942823    
  6.4999580E-02 -0.1907087    
  7.7999115E-02 -0.1864523    
  0.1029997     -0.1769853    
  0.1109991     -0.1731730    
  0.1239996     -0.1665836    
  0.1489992     -0.1527443    
  0.1580000     -0.1469962    
  0.1719999     -0.1376451    
  0.1980000     -0.1191357    
  0.2039995     -0.1144032    
  0.2179995     -0.1031348    
  0.2579994     -6.9588326E-02
  0.2579994     -6.9588326E-02
  0.2649994     -6.3158333E-02
  0.2799997     -4.9244307E-02
  0.3169994     -1.4378019E-02
  0.3169994     -1.4378019E-02
  0.3269997     -4.7506662E-03
  0.3699999      3.6642332E-02
  0.3820000      4.7792915E-02
  0.4169998      7.9808600E-02
  0.4179993      8.0672517E-02
  0.4299994      9.1024928E-02
  0.4459991      0.1044522    
  0.4670000      0.1213260    
  0.4759998      0.1281025    
  0.4939985      0.1412203    
  0.5149994      0.1554254    
  0.5229998      0.1603042    
  0.5379992      0.1690523    
  0.5629997      0.1823110    
  0.5699997      0.1853632    
  0.5850000      0.1914952    
  0.6110001      0.2005587    
  0.6169996      0.2019945    
  0.6320000      0.2051928    
  0.6650000      0.2100635    
  0.6650000      0.2100635    
  0.6879997      0.2101237    
  0.7179995      0.2071491    
  0.7179995      0.2071491    
  0.7329998      0.2036948    
  0.7690001      0.1930557    
  0.7690001      0.1930557    
  0.7809992      0.1876871    
  0.8179998      0.1694288    
  0.8179998      0.1694288    
  0.8309994      0.1612168    
  0.8429995      0.1531445    
  0.8659992      0.1368321    
  0.8739996      0.1306431    
  0.8899994      0.1179444    
  0.9169998      9.5562197E-02
  0.9209995      9.2039660E-02
  0.9369993      7.7842854E-02
  0.9649992      5.2430764E-02
  0.9679995      4.9622610E-02
  0.9899998      2.8979421E-02
   1.014999      5.3145457E-03
   1.023000     -2.2774399E-03
   1.037999     -1.6484888E-02
   1.063999     -4.0916778E-02
   1.070000     -4.6421926E-02
   1.085000     -6.0081176E-02
   1.113000     -8.4976882E-02
   1.117000     -8.8337228E-02
   1.132000     -0.1008144    
   1.164000     -0.1262668    
   1.164000     -0.1262668    
   1.179000     -0.1368743    
   1.212999     -0.1592078    
   1.214000     -0.1597444    
   1.226000     -0.1661361    
   1.264999     -0.1850888    
   1.264999     -0.1850888    
   1.273000     -0.1877161    
   1.288000     -0.1921431    
   1.315000     -0.1984240    
   1.320000     -0.1990126    
   1.335000     -0.2004621    
   1.363999     -0.2014309    
   1.367000     -0.2011625    
   1.382000     -0.1996297    
   1.413000     -0.1944645    
   1.413000     -0.1944645    
   1.429000     -0.1896857    
   1.462000     -0.1776251    
   1.462000     -0.1776251    
   1.474999     -0.1711571    
   1.512000     -0.1509626    
   1.512000     -0.1509626    
   1.521999     -0.1441969    
   1.539000     -0.1321784    
   1.561999     -0.1148437    
   1.570000     -0.1083768    
   1.585999     -9.5183201E-02
   1.613999     -7.1317509E-02
   1.617000     -6.8636686E-02
   1.632000     -5.5182833E-02
   1.663000     -2.6996652E-02
   1.663000     -2.6996652E-02
   1.679000     -1.2176730E-02
   1.712000      1.8357491E-02
   1.712999      1.9270325E-02
   1.724999      3.0222716E-02
   1.761000      6.2670060E-02
   1.762000      6.3529253E-02
   1.771999      7.2103113E-02
   1.789000      8.6398087E-02
   1.811999      0.1049742    
   1.820000      0.1110115    
   1.835000      0.1220231    
   1.861000      0.1400010    
   1.867000      0.1436706    
   1.882000      0.1525511    
   1.913000      0.1692827    
   1.913000      0.1692827    
   1.929000      0.1760962    
   1.964999      0.1890969    
   1.964999      0.1890969    
   1.974999      0.1912030    
   1.992000      0.1940392    
   2.014999      0.1961599    
   2.030000      0.1960262    
   2.064000      0.1934973    
   2.064000      0.1934973    
   2.077000      0.1905949    
   2.113000      0.1805987    
   2.113000      0.1805987    
   2.124000      0.1759247    
   2.167999      0.1554114    
   2.167999      0.1554114    
   2.179000      0.1485947    
   2.195000      0.1381166    
   2.217999      0.1219792    
   2.226000      0.1158699    
   2.240999      0.1041257    
   2.273999      7.7225432E-02
   2.280000      7.1959876E-02
   2.296000      5.7774127E-02
   2.335000      2.2342309E-02
   2.335000      2.2342309E-02
   2.342999      1.4745306E-02
   2.358999     -5.0104130E-04
   2.382999     -2.3400351E-02
   2.389999     -3.0039296E-02
   2.405000     -4.4199396E-02
   2.433000     -7.0239127E-02
   2.436999     -7.3819451E-02
   2.453000     -8.8039592E-02
   2.483000     -0.1137777    
   2.483999     -0.1145671    
   2.499000     -0.1263768    
   2.538000     -0.1554439    
   2.538000     -0.1554439    
   2.546000     -0.1604639    
   2.561999     -0.1700705    
   2.585000     -0.1825769    
   2.594000     -0.1867027    
   2.608000     -0.1926396    
   2.634000     -0.2022243    
   2.639999     -0.2038063    
   2.655000     -0.2073925    
   2.683000     -0.2123394    
   2.686999     -0.2125698    
   2.702000     -0.2131723    
   2.735000     -0.2122988    
   2.735000     -0.2122988    
   2.749000     -0.2098670    
   2.782000     -0.2021309    
   2.782000     -0.2021309    
   2.796000     -0.1969183    
   2.830999     -0.1819543    
   2.830999     -0.1819543    
   2.842999     -0.1752660    
   2.860000     -0.1651051    
   2.882000     -0.1507999    
   2.889999     -0.1451044    
   2.905000     -0.1341242    
   2.931000     -0.1142077    
   2.936999     -0.1093016    
   2.952000     -9.6873596E-02
   2.980000     -7.3037788E-02
   2.983999     -6.9489047E-02
   2.999000     -5.6120865E-02
   3.070000      7.8358129E-03
   3.070000      7.8358129E-03
   3.070000      7.8358129E-03
   3.070000      7.8358129E-03
   3.078000      1.5243381E-02
   3.092999      2.9024921E-02
   3.118000      5.1534608E-02
   3.125000      5.7567637E-02
   3.141000      7.1146078E-02
   3.174000      9.8005787E-02
   3.174000      9.8005787E-02
   3.186000      0.1068216    
   3.202000      0.1180079    
   3.236000      0.1400685    
   3.236000      0.1400685    
   3.250999      0.1480742    
   3.264999      0.1547522    
   3.281000      0.1615047    
   3.314000      0.1733093    
   3.315000      0.1735311    
   3.328000      0.1763622    
   3.363000      0.1820752    
   3.363000      0.1820752    
   3.374000      0.1822447    
   3.391000      0.1817029    
   3.413000      0.1794050    
   3.421000      0.1778321    
   3.436999      0.1741574    
   3.462999      0.1665069    
   3.467999      0.1645278    
   3.484000      0.1578923    
   3.514999      0.1432153    
   3.514999      0.1432153    
   3.531000      0.1338870    
   3.564000      0.1129776    
   3.564000      0.1129776    
   3.577000      0.1034755    
   3.613000      7.5998954E-02
   3.613999      7.5155720E-02
   3.624000      6.6698499E-02
   3.641000      5.2030422E-02
   3.662000      3.3419333E-02
   3.671000      2.5249135E-02
   3.686999      1.0620084E-02
   3.712000     -1.2371438E-02
   3.717999     -1.7891545E-02
   3.735000     -3.3505540E-02
   3.761000     -5.7117417E-02
   3.764999     -6.0651358E-02
   3.781000     -7.4707806E-02
   3.811000     -0.1003168    
   3.811999     -0.1011141    
   3.827000     -0.1130488    
   3.861000     -0.1389338    
   3.861000     -0.1389338    
   3.874001     -0.1476874    
   3.910000     -0.1705568    
   3.910000     -0.1705568    
   3.921000     -0.1763027    
   3.938999     -0.1850034    
   3.959999     -0.1937194    
   3.969000     -0.1967222    
   3.983999     -0.2011836    
   4.008999     -0.2070663    
   4.014999     -0.2078355    
   4.031000     -0.2094676    
   4.059000     -0.2103513    
   4.069000     -0.2094161    
   4.087000     -0.2069439    
   4.108000     -0.2024460    
   4.117001     -0.1997344    
   4.132999     -0.1943377    
   4.160999     -0.1831384    
   4.163000     -0.1821289    
   4.178999     -0.1739413    
   4.212000     -0.1552561    
   4.212000     -0.1552561    
   4.226000     -0.1458746    
   4.261000     -0.1210850    
   4.261999     -0.1202895    
   4.271999     -0.1123070    
   4.289000     -9.8387882E-02
   4.316000     -7.5438686E-02
   4.319000     -7.2766535E-02
   4.334999     -5.8460087E-02
   4.365000     -3.1217529E-02
   4.367001     -2.9364130E-02
   4.382000     -1.5460584E-02
   4.413000      1.3277378E-02
   4.414000      1.4192096E-02
   4.428999      2.7909961E-02
   4.461000      5.6702368E-02
   4.461000      5.6702368E-02
   4.476000      6.9548316E-02
   4.511999      9.9343374E-02
   4.511999      9.9343374E-02
   4.521999      0.1068249    
   4.539999      0.1198082    
   4.562000      0.1345192    
   4.570000      0.1393158    
   4.584999      0.1479112    
   4.610001      0.1609172    
   4.617001      0.1639134    
   4.632000      0.1699339    
   4.659000      0.1791805    
   4.664000      0.1803540    
   4.680000      0.1837820    
   4.709999      0.1881964    
   4.709999      0.1881964    
   4.725000      0.1884891    
   4.761000      0.1868802    
   4.761000      0.1868802    
   4.771999      0.1847167    
   4.789000      0.1806065    
   4.810999      0.1737747    
   4.820000      0.1701947    
   4.836000      0.1632767    
   4.858000      0.1524551    
   4.867001      0.1473271    
   4.882000      0.1383342    
   4.907999      0.1215202    
   4.914000      0.1171892    
   4.930000      0.1053896    
   4.957001      8.4441014E-02
   4.961000      8.1105329E-02
   4.975000      6.9324717E-02
   5.007000      4.1705467E-02
   5.007000      4.1705467E-02
   5.021999      2.8168069E-02
   5.058001     -4.6402682E-03
   5.058001     -4.6402682E-03
   5.075001     -2.0299204E-02
   5.107000     -4.9518794E-02
   5.108999     -5.1293556E-02
   5.124001     -6.4580314E-02
   5.157000     -9.3132809E-02
   5.157999     -9.3943462E-02
   5.171000     -0.1044640    
   5.207001     -0.1325921    
   5.207001     -0.1325921    
   5.218000     -0.1402524    
   5.233999     -0.1508825    
   5.257000     -0.1650039    
   5.264999     -0.1692831    
   5.281000     -0.1773861    
   5.305000     -0.1880944    
   5.312000     -0.1905596    
   5.327999     -0.1957382    
   5.355000     -0.2026812    
   5.358999     -0.2032509    
   5.374001     -0.2051281    
   5.405001     -0.2069894    
   5.407000     -0.2068421    
   5.421000     -0.2056912    
   5.455000     -0.2008942    
   5.455000     -0.2008942    
   5.468000     -0.1972266    
   5.504999     -0.1848726    
   5.504999     -0.1848726    
   5.514999     -0.1800995    
   5.531000     -0.1718897    
   5.555000     -0.1582659    
   5.563999     -0.1524734    
   5.577999     -0.1430845    
   5.605000     -0.1239110    
   5.608999     -0.1207923    
   5.624001     -0.1089545    
   5.656000     -8.2712986E-02
   5.657000     -8.1837520E-02
   5.671000     -6.9554701E-02
   5.705999     -3.8323097E-02
   5.705999     -3.8323097E-02
   5.718000     -2.7297158E-02
   5.754999      6.7665912E-03
   5.754999      6.7665912E-03
   5.766001      1.6829472E-02
   5.781000      3.0417081E-02
   5.805000      5.1763210E-02
   5.812000      5.7754900E-02
   5.827999      7.1264260E-02
   5.854000      9.2416555E-02
   5.858999      9.6200578E-02
   5.874001      0.1073731    
   5.903000      0.1278331    
   5.906000      0.1296973    
   5.921000      0.1388757    
   5.954000      0.1574588    
   5.954000      0.1574588    
   5.968000      0.1637568    
   6.003000      0.1776518    
   6.003000      0.1776518    
   6.014999      0.1807827    
   6.053999      0.1890302    
   6.053999      0.1890302    
   6.070000      0.1897743    
   6.103001      0.1890588    
   6.108999      0.1880945    
   6.124001      0.1853062    
   6.150999      0.1786119    
   6.156000      0.1768235    
